Date,Market,Brand,Store_ID,store,Channel,Sales,sales_LY,transactions,transactions_LY,budget,budget_LY,Average_Check,Average_Check_LY,Average_Check_Variance,Transactions_Variance,Sales_Variance,Home_Delivery_Channel_Aggregators_Sales,Home_Delivery_Channel_Americana_Assets_App_Sales,Home_Delivery_Channel_Americana_Assets_Web_Sales,Home_Delivery_Channel_Call_Center_Sales,Transactions_1,Home_Delivery_Channel_Aggregators_Transactions,Home_Delivery_Channel_Americana_Assets_App_Transactions,Home_Delivery_Channel_Americana_Assets_Web_Transactions,Home_Delivery_Channel_Call_Center_Transactions,Digital_Channel_App_HD_sales,Digital_Channel_App_Pickup_sales,Digital_Channel_Careem_sales,Digital_Channel_Chefz_sales,Digital_Channel_Chocofood_sales,Digital_Channel_ContactCenter_sales,Digital_Channel_Deliveroo_sales,Digital_Channel_Eat_easily_sales,Digital_Channel_Elmenus_sales,Digital_Channel_HungerStation_sales,Digital_Channel_Jahez_sales,Digital_Channel_Keeta_sales,Digital_Channel_Kiosk_sales,Digital_Channel_Mrsool_sales,Digital_Channel_Ninja_sales,Digital_Channel_Noon_sales,Digital_Channel_Others_sales,Digital_Channel_RAFEEQ_sales,Digital_Channel_Snoonu_sales,Digital_Channel_Talabat_sales,Digital_Channel_TMDONE_sales,Digital_Channel_ToYou_sales,Digital_Channel_Web_sales,Digital_Channel_Wolt_sales,Digital_Channel_Yandex_sales,Digital_Channel_Zomato_sales,Digital_Channel_App_HD_Transactions,Digital_Channel_App_Pickup_Transactions,Digital_Channel_Careem_Transactions,Digital_Channel_Chefz_Transactions,Digital_Channel_Chocofood_Transactions,Digital_Channel_ContactCenter_Transactions,Digital_Channel_Deliveroo_Transactions,Digital_Channel_EatEasily_Transactions,Digital_Channel_Elmenus_Transactions,Digital_Channel_HungerStation_Transactions,Digital_Channel_Jahez_Transactions,Digital_Channel_Keeta_Transactions,Digital_Channel_Kiosk_Transactions,Digital_Channel_Mrsool_Transactions,Digital_Channel_Ninja_Transactions,Digital_Channel_Noon_Transactions,Digital_Channel_Others_Transactions,Digital_Channel_RAFEEQ_Transactions,Digital_Channel_Snoonu_Transactions,Digital_Channel_Talabat_Transactions,Digital_Channel_TMDONE_Transactions,Digital_Channel_ToYou_Transactions,Digital_Channel_Web_Transactions,Digital_Channel_Wolt_Transactions,Digital_Channel_Yandex_Transactions,Digital_Channel_Zomato_Transactions,month_index,month_date,Event_Index,Sales_z,Sales_LY_z,Transactions_z,Transactions_LY_z,Average_Check_z,Average_Check_LY_z,Budget_z,Budget_LY_z,Sales_std,Sales_LY_std,Transactions_std,Transactions_LY_std,Average_Check_std,Average_Check_LY_std,Sales_std_1,Sales_LY_std_1,Transactions_std_1,Transactions_LY_std_1,Average_Check_std_1,Average_Check_LY_std_1,Budget_std,Budget_LY_std,Average_Check_Variance_z,Transactions_Variance_z,Sales_Variance_z,Sales_rolling_mean,Sales_LY_rolling_mean,Transactions_rolling_mean,Transactions_LY_rolling_mean,Average_Check_rolling_mean,Average_Check_LY_rolling_mean
2024-09-28,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Take Out,1268.47,,105,,,,12.08,,,,,1268.47,0.0,0.0,0.0,105,105,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,1.1218406121813636,2024-09-01,1.1218406121813636,0.486204423598748,,0.202537936625113,,0.8938504062803627,,,,391.5997002032918,,28.631291711201285,,1.3163441562586369,,391.5997002032918,,28.631291711201285,,1.3163441562586369,,,,,,,764.3314285714285,,63.857142857142854,,11.87857142857143,
2024-09-28,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Dine In,1120.4,,76,,,,14.74,,,,,0.0,0.0,0.0,0.0,76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0.6358759109399562,2024-09-01,0.6358759109399563,-0.761326953034733,,-0.8683033362948344,,0.4766633602925084,,,,386.2774760189685,,26.640240654793807,,1.4605710595753993,,386.2774760189685,,26.640240654793807,,1.4605710595753993,,,,,,,895.3571428571429,,72.42857142857143,,12.17,
2024-09-29,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Take Out,998.21,,84,,,,11.88,,,,,998.21,0.0,0.0,0.0,84,84,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,1.1218406121813636,2024-09-01,1.1218406121813636,0.09158276396802173,,-0.1182088414397939,,0.7908652828897137,,,,391.5997002032918,,28.631291711201285,,1.3163441562586369,,391.5997002032918,,28.631291711201285,,1.3163441562586369,,,,,,,938.6642857142858,,75.28571428571429,,12.315714285714284,
2024-09-29,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Dine In,804.73,,66,,,,12.19,,,,,0.0,0.0,0.0,0.0,66,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0.6358759109399562,2024-09-01,0.6358759109399563,-1.0892169451900904,,-1.0140253162913377,,-0.7099138109201998,,,,386.2774760189685,,26.640240654793807,,1.4605710595753993,,386.2774760189685,,26.640240654793807,,1.4605710595753993,,,,,,,983.6257142857145,,78.28571428571429,,12.501428571428573,
2024-09-30,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Take Out,343.67,,28,,,,12.27,,,,,343.67,0.0,0.0,0.0,28,28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1.1218406121813636,2024-09-01,1.1218406121813636,-0.8641474998323764,,-0.9735335829462123,,0.9916862735014794,,,,391.5997002032918,,28.631291711201285,,1.3163441562586369,,391.5997002032918,,28.631291711201285,,1.3163441562586369,,,,,,,953.6085714285715,,74.85714285714286,,12.732857142857142,
2024-09-30,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Dine In,461.66,,45,,,,10.26,,,,,0.0,0.0,0.0,0.0,45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0.6358759109399562,2024-09-01,0.6358759109399563,-1.4455676266255717,,-1.3200414742839948,,-1.6079898659949157,,,,386.2774760189685,,26.640240654793807,,1.4605710595753993,,386.2774760189685,,26.640240654793807,,1.4605710595753993,,,,,,,943.3157142857142,,75.42857142857143,,12.338571428571429,
2024-10-01,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Take Out,139.98,,19,,,,7.37,,,,,139.98,0.0,0.0,0.0,19,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1.154416321659046,2024-10-01,1.1544163216590462,-1.1703212066082327,,-1.121389994695794,,-1.5655785395163977,,,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,,,,,,733.8742857142855,,60.42857142857143,,11.541428571428572,
2024-10-01,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Dine In,795.58,,76,,,,10.47,,,,,0.0,0.0,0.0,0.0,76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0.85988619462338,2024-10-01,0.8598861946233799,-1.0329631522861082,,-0.8032801505417747,,-1.4392022884310989,,,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,,,,,,666.3185714285715,,56.285714285714285,,11.31142857142857,
2024-10-02,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Dine In,759.82,,67,,,,11.34,,,,,0.0,0.0,0.0,0.0,67,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0.85988619462338,2024-10-01,0.8598861946233799,-1.0698373643799344,,-0.9334036005728329,,-1.0543160101088083,,,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,,,,,,614.8071428571428,,55.0,,10.825714285714286,
2024-10-02,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Take Out,195.3,,21,,,,9.3,,,,,195.3,0.0,0.0,0.0,21,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1.154416321659046,2024-10-01,1.1544163216590462,-1.0901661044273108,,-1.0909968110481476,,-0.5526566556861523,,,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,,,,,,500.1057142857144,,46.0,,10.457142857142856,
2024-10-03,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Take Out,197.98,,19,,,,10.42,,,,,197.98,0.0,0.0,0.0,19,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1.154416321659046,2024-10-01,1.1544163216590462,-1.0862829577562176,,-1.121389994695794,,0.035152934930362555,,,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,,,,,,413.4271428571429,,39.285714285714285,,10.204285714285716,
2024-10-03,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Dine In,878.28,,68,,,,12.92,,,,,0.0,0.0,0.0,0.0,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0.85988619462338,2024-10-01,0.8598861946233799,-0.9476863810288535,,-0.9189454394582709,,-0.3553271368338429,,,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,,,,,,489.80000000000007,,45.0,,10.297142857142857,
2024-10-04,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Dine In,620.92,,47,,,,13.21,,,,,0.0,0.0,0.0,0.0,47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0.85988619462338,2024-10-01,0.8598861946233799,-1.2130652184020954,,-1.2225668228640736,,-0.2270317107264122,,,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,,,,,,512.5514285714286,,45.285714285714285,,10.718571428571428,
2024-10-04,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Take Out,1094.21,,96,,,,11.4,,,,,1094.21,0.0,0.0,0.0,96,96,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,1.154416321659046,2024-10-01,1.1544163216590462,0.2122963485996683,,0.0487475757385894,,0.5494863267198137,,,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,,,,,,648.87,,56.285714285714285,,11.294285714285715,
2024-10-05,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Dine In,1269.35,,95,,,,13.36,,,,,0.0,0.0,0.0,0.0,95,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0.85988619462338,2024-10-01,0.8598861946233799,-0.544431399945726,,-0.5285750893650961,,-0.16067200756739713,,,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,,,,,,716.5514285714287,,59.0,,11.707142857142857,
2024-10-05,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Take Out,1140.76,,95,,,,12.01,,,,,1140.76,0.0,0.0,0.0,95,95,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,1.154416321659046,2024-10-01,1.1544163216590462,0.2797442879800354,,0.03355098391476624,,0.8696326216091654,,,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,,,,,,770.9714285714286,,63.0,,11.802857142857144,
2024-10-06,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Take Out,683.41,,65,,,,10.51,,,,,683.41,0.0,0.0,0.0,65,65,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,1.154416321659046,2024-10-01,1.1544163216590462,-0.3829262829246034,,-0.42234677079992855,,0.08238763417633246,,,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,,,,,,840.7014285714286,,69.28571428571429,,11.975714285714286,
2024-10-06,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Dine In,1194.58,,81,,,,14.75,,,,,0.0,0.0,0.0,0.0,81,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0.85988619462338,2024-10-01,0.8598861946233799,-0.6215310878164024,,-0.7309893449689645,,0.4542612417061485,,,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,,,,,,983.0728571428571,,78.14285714285714,,12.594285714285714,
2024-10-07,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Dine In,541.68,,51,,,,10.62,,,,,0.0,0.0,0.0,0.0,51,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0.85988619462338,2024-10-01,0.8598861946233799,-1.2947741827845003,,-1.1647341784058254,,-1.3728425852720838,,,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,,,,,,934.9871428571429,,75.71428571428571,,12.265714285714285,
2024-10-07,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Take Out,249.66,,24,,,,10.4,,,,,249.66,0.0,0.0,0.0,24,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1.154416321659046,2024-10-01,1.1544163216590462,-1.0114019801584222,,-1.045407035576678,,0.02465633509792501,,,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,,,,,,881.9499999999999,,72.42857142857143,,11.864285714285714,
2024-10-08,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Take Out,132.79,,13,,,,10.21,,,,,132.79,0.0,0.0,0.0,13,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1.154416321659046,2024-10-01,1.1544163216590462,-1.1807390515952325,,-1.2125695456387329,,-0.07506136331023357,,,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,,,,,,744.6042857142857,,60.57142857142857,,11.694285714285712,
2024-10-08,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Dine In,528.06,,54,,,,9.78,,,,,0.0,0.0,0.0,0.0,54,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0.85988619462338,2024-10-01,0.8598861946233799,-1.3088185555115113,,-1.1213596950621394,,-1.7444569229625717,,,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,,,,,,638.7057142857142,,54.714285714285715,,11.182857142857143,
2024-10-09,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Take Out,446.19,,39,,,,11.44,,,,,446.19,0.0,0.0,0.0,39,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,1.154416321659046,2024-10-01,1.1544163216590462,-0.7266427207293447,,-0.8174581582193307,,0.5704795263846887,,,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,,,,,,539.4814285714285,,46.714285714285715,,11.10142857142857,
2024-10-09,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Dine In,662.07,,58,,,,11.42,,,,,0.0,0.0,0.0,0.0,58,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0.85988619462338,2024-10-01,0.8598861946233799,-1.1706330643847307,,-1.0635270506038912,,-1.0189241684239998,,,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,,,,,,536.4328571428572,,45.714285714285715,,11.231428571428571,
2024-10-10,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Take Out,678.89,,61,,,,11.13,,,,,678.89,0.0,0.0,0.0,61,61,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,1.154416321659046,2024-10-01,1.1544163216590462,-0.3894754705937604,,-0.4831331380952212,,0.4077822289819039,,,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,,,,,,462.7628571428571,,42.857142857142854,,10.714285714285714,
2024-10-10,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Dine In,577.29,,50,,,,11.55,,,,,0.0,0.0,0.0,0.0,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0.85988619462338,2024-10-01,0.8598861946233799,-1.2580546443991212,,-1.1791923395203874,,-0.9614124256861859,,,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,,,,,,467.84999999999997,,42.714285714285715,,10.847142857142856,
2024-10-11,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Dine In,862.61,,78,,,,11.06,,,,,0.0,0.0,0.0,0.0,78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0.85988619462338,2024-10-01,0.8598861946233799,-0.9638446277713103,,-0.7743638283126506,,-1.1781874560056373,,,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,,,,,,555.4142857142857,,50.42857142857143,,10.941428571428572,
2024-10-11,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Take Out,696.56,,63,,,,11.06,,,,,696.56,0.0,0.0,0.0,63,63,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,1.154416321659046,2024-10-01,1.1544163216590462,-0.3638727834003966,,-0.45273995444757487,,0.3710441295683716,,,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,,,,,,635.9528571428572,,57.57142857142857,,11.062857142857144,
2024-10-12,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Take Out,1218.71,,98,,,,12.44,,,,,1218.71,0.0,0.0,0.0,98,98,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,1.154416321659046,2024-10-01,1.1544163216590462,0.3926887965664936,,0.07914075938623572,,1.0953095180065773,,,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,,,,,,734.6171428571428,,63.857142857142854,,11.442857142857145,
2024-10-12,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Dine In,1327.59,,93,,,,14.28,,,,,0.0,0.0,0.0,0.0,93,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0.85988619462338,2024-10-01,0.8598861946233799,-0.48437675474593733,,-0.5574914115942201,,0.24633417180789904,,,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,,,,,,860.5314285714286,,71.57142857142857,,11.84857142857143,
2024-10-13,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Dine In,1155.2,,81,,,,14.26,,,,,0.0,0.0,0.0,0.0,81,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0.85988619462338,2024-10-01,0.8598861946233799,-0.6621380920740891,,-0.7309893449689645,,0.23748621138669715,,,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,375.16899917592457,,24.970781536739203,,1.4540646454183375,,,,,,,930.9785714285714,,74.85714285714286,,12.254285714285714,
2024-10-13,UAE,Peets Coffee,135106,MIRDIF CITY CENTER,Take Out,965.83,,82,,,,11.78,,,,,965.83,0.0,0.0,0.0,82,82,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,1.154416321659046,2024-10-01,1.1544163216590462,0.02628203157170826,,-0.16400470979493484,,0.7489217235361307,,,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,340.3986982138148,,26.20193184936731,,1.3689949679316666,,,,,,,971.97,,77.85714285714286,,12.347142857142858,
